Year,Month,Day,Hour,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Solar Radiation (GHI)
2011,6,28,15,24,33.15850571,967.9664917,60.80232317,229.7453766,2.709313631,647
2011,6,28,16,24,32.58620441,968.0916138,62.03157998,224.0460052,2.861579895,449
2011,6,28,17,24,31.88648619,968.2734375,64.1635172,221.0217133,3.170188189,233
2011,6,28,18,24,31.02044733,968.9057617,68.33484659,220.7592163,3.534626961,60
2011,6,28,19,24,30.33892609,969.2944336,71.41653551,221.6698761,3.906645298,0
2011,6,28,20,24,29.83939851,969.557251,73.7142683,220.1248932,4.153005123,0
2011,6,28,21,24,29.3798943,969.8642578,75.79585788,218.711792,4.378878593,0
2011,6,28,22,24,28.97117738,970.0477295,77.81346959,218.0966492,4.620545864,0
2011,6,28,23,24,28.60108967,969.4841309,79.63850896,218.6115875,4.889664173,0
2011,6,29,0,24,28.25799306,969.0592041,81.63885253,220.9104004,5.107709885,0
2011,6,29,1,24,27.93683255,968.6333618,83.70732043,224.218338,5.213912487,0
2011,6,29,2,25,27.6618862,968.6431885,85.49900464,227.4554749,5.159522057,0
2011,6,29,3,25,27.41505036,969.2036743,87.2324571,230.4436951,4.914207458,0
2011,6,29,4,25,27.26303812,969.7769165,88.49212409,232.4108582,4.540964127,0
2011,6,29,5,25,27.35112803,970.6348877,88.23436386,232.2823639,4.136513233,0
2011,6,29,6,25,28.06392931,971.4408569,84.83955364,230.3578644,3.845589638,38
2011,6,29,7,24,29.3601768,971.9206543,76.87452323,230.4993134,4.16353178,127
2011,6,29,8,24,30.76816562,972.2765503,69.08273232,228.8842621,4.427291393,348
2011,6,29,9,24,32.40022718,971.7085571,61.98611827,226.1661072,4.538083553,525
2011,6,29,10,23,33.8628423,971.0966187,55.4876861,224.4750061,4.59544754,543
2011,6,29,11,23,35.32603541,970.5883179,49.42633115,224.5664063,4.568113804,684
2011,6,29,12,22,36.55957224,969.6618042,44.88580158,225.4072876,4.463926315,810
2011,6,29,13,22,37.21717636,969.1644287,42.44808307,225.8980103,4.343053818,759
2011,6,29,14,22,37.40043991,968.7467041,41.61793846,227.2889709,4.078087807,724
2011,6,29,15,22,37.02122086,968.609436,42.16667505,227.2085266,3.768652916,564
2011,6,29,16,21,36.04805768,968.538269,44.06911483,225.3427734,3.553746939,410
2011,6,29,17,21,34.88805716,969.0782471,46.84816085,222.3372955,3.388861656,261
2011,6,29,18,22,33.48659077,969.9163208,53.5503808,217.1052246,3.377254486,75
2011,6,29,19,23,32.51688221,970.701355,58.00555509,211.9332581,3.713436604,0
2011,6,29,20,23,31.79360292,971.3808594,60.58615346,208.2484741,4.075601101,0
2011,6,29,21,23,31.08430085,971.649292,63.52599797,207.556488,4.450874329,0
2011,6,29,22,23,30.43887208,971.3805542,66.54369583,209.4104004,4.830963135,0
2011,6,29,23,23,29.79997039,971.1443481,69.91110746,213.6801605,5.173099995,0
2011,6,30,0,23,29.25437528,970.4845581,73.12280617,219.7050629,5.484005928,0
2011,6,30,1,24,28.74363044,970.2347412,75.98657982,226.0315857,5.710832119,0
2011,6,30,2,24,28.22473075,970.4389038,78.6659143,230.3126526,5.682662964,0
2011,6,30,3,24,27.75036739,970.840271,80.98625386,233.3900604,5.432385921,0
2011,6,30,4,24,27.35682285,971.328186,82.84933827,235.2150726,5.085103989,0
2011,6,30,5,24,27.25598859,972.2106934,83.43592199,234.9983673,4.70866394,0
2011,6,30,6,24,28.25269389,972.8999023,78.36593988,233.4373627,4.470101357,28
2011,6,30,7,23,30.03420156,973.7232056,69.24415955,233.4640503,4.585210323,154
2011,6,30,8,23,31.97435867,973.8068237,60.80187326,232.9716644,4.684889793,347
2011,6,30,9,23,33.54844253,973.3153687,55.47143556,231.4174652,4.739504814,478
2011,6,30,10,23,34.84946225,972.9371948,51.03721649,231.3828735,4.84755373,502
2011,6,30,11,23,35.6520799,972.3665161,48.18624606,233.6921387,4.909799099,799
2011,6,30,12,22,36.08866567,971.378479,46.53275392,236.5005188,4.945368767,867
2011,6,30,13,22,36.13910753,970.6287231,45.88917138,239.4833679,4.972458363,819
2011,6,30,14,22,35.85810618,970.3037109,46.1530513,242.4898224,4.871683121,628
2011,6,30,15,22,35.3204485,970.1644287,47.04252573,244.4046783,4.638696194,607
2011,6,30,16,22,34.72867631,970.2196045,48.19230632,242.2350464,4.408314228,398
2011,6,30,17,22,33.91954427,970.4786377,50.19161887,235.7684784,4.324621201,234
2011,6,30,18,22,32.69106801,970.9830933,55.32326269,227.1689606,4.279769421,79
2011,6,30,19,22,31.66681506,971.8602295,59.85187344,220.9696198,4.547669888,0
2011,6,30,20,23,30.88560875,972.2640381,63.46845028,218.2751007,4.6965065,0
2011,6,30,21,23,30.2301692,972.5344849,66.79294216,217.6419983,4.77579546,0
2011,6,30,22,23,29.72270089,972.5220947,69.30662223,218.2552338,4.924529552,0
2011,6,30,23,23,29.29001982,972.12146,71.44817121,219.3921509,5.158791065,0
2011,7,1,0,23,28.87207309,972.0274048,73.49680871,221.0874176,5.428426743,0
2011,7,1,1,23,28.39967434,971.5515137,75.70103499,223.500412,5.614749432,0
2011,7,1,2,23,27.870389,971.3787231,78.01471904,223.8432159,5.735809803,0
2011,7,1,3,23,27.30874388,971.5076294,80.85439826,223.3748779,5.68163538,0
2011,7,1,4,23,26.78655443,971.9418335,83.63229372,222.884964,5.581912994,0
2011,7,1,5,23,26.52221411,972.4192505,85.44743076,222.3344421,5.472210407,0
2011,7,1,6,23,27.49294357,973.0405273,80.74478701,222.2363281,5.436781406,40
2011,7,1,7,23,29.17867174,973.512085,71.08825722,223.3867035,5.748670101,191
2011,7,1,8,22,31.09613541,974.0308228,61.95475267,226.425705,5.683531284,331
2011,7,1,9,22,33.10908686,973.7841797,54.60836614,228.999588,5.465556622,424
2011,7,1,10,22,34.77028567,973.4608154,50.02606061,230.5351868,5.292502403,608
2011,7,1,11,22,36.19819164,972.8151855,46.07306009,232.6313019,5.173348427,689
2011,7,1,12,22,37.12826501,971.8150635,43.01121828,235.1922455,5.090299129,728
2011,7,1,13,22,37.49992426,970.9870605,41.33451962,237.667099,4.967659473,709
2011,7,1,14,21,37.47783855,970.2618408,40.99340402,240.9634705,4.764323711,749
2011,7,1,15,21,37.05081529,970.3190918,41.87557578,244.3017883,4.476442337,617
2011,7,1,16,21,36.17560799,970.2159424,43.74387579,244.883667,4.14471817,468
2011,7,1,17,21,34.98413117,970.2994995,46.39585346,241.2855072,3.83244729,282
2011,7,1,18,22,33.48674738,971.0722656,52.79388229,232.4717407,3.463823557,67
2011,7,1,19,23,32.44684252,971.4539795,58.09741036,223.8884735,3.612187147,0
2011,7,1,20,23,31.75226144,972.0578613,60.97997778,218.0347137,3.81844902,0
2011,7,1,21,23,31.148461,972.6289063,63.76949066,214.9325562,4.04041338,0
2011,7,1,22,23,30.59452876,972.8718262,66.6852672,215.3276825,4.263161659,0
2011,7,1,23,23,30.03795264,972.5603027,69.81379854,217.9496765,4.523557663,0
2011,7,2,0,24,29.49038608,972.6886597,72.73037126,222.1180878,4.826714516,0
2011,7,2,1,24,28.83116338,972.4242554,75.52322264,226.5227661,5.121468067,0
2011,7,2,2,23,28.13881647,972.2850342,77.46708708,229.7717896,5.26993084,0
2011,7,2,3,23,27.48761772,972.3602905,79.66640526,231.9957428,5.068189144,0
2011,7,2,4,23,26.97181795,972.7579956,81.96214488,232.9145813,4.706717491,0
2011,7,2,5,23,26.73016423,973.0483398,83.6118036,232.6994171,4.313625813,0
2011,7,2,6,23,27.90614961,973.6706543,78.68170487,232.1592255,3.963642359,36
2011,7,2,7,23,30.10172726,973.8731689,68.41670002,233.137207,3.920083284,174
2011,7,2,8,23,32.42030924,973.8829956,58.4432341,230.2796783,3.743748665,270
2011,7,2,9,22,34.4027508,974.1587524,50.98316326,224.4174347,3.695430279,436
2011,7,2,10,22,35.99826359,973.6226196,45.31406673,220.4384003,3.768802404,517
2011,7,2,11,21,37.39195959,973.0549927,40.23776635,220.3790436,3.794133425,696
2011,7,2,12,21,38.46951604,972.0789795,36.60639155,222.9681091,3.767921448,871
2011,7,2,13,20,39.14234993,971.4355469,34.46735276,225.8412018,3.735539198,748
2011,7,2,14,20,39.39452822,970.739502,33.29931647,229.3340607,3.559818745,735
2011,7,2,15,20,39.06692857,970.2791748,33.32546565,232.754364,3.299920797,661
2011,7,2,16,20,38.04008416,970.1738281,35.21679151,234.6660461,3.1122334,462
2011,7,2,17,20,36.36539807,970.5731201,38.97816205,232.6626282,3.115123034,282
2011,7,2,18,21,34.42577858,970.9898071,46.33764485,228.1427307,3.349242926,88
2011,7,2,19,22,33.09289322,971.8927002,52.49427721,225.0488434,3.906098843,0
2011,7,2,20,22,32.11861938,972.5343628,56.03755217,223.2584686,4.44853735,0
2011,7,2,21,22,31.16438706,972.8837891,59.95139426,222.3973999,4.77278614,0
2011,7,2,22,22,30.3049363,972.8692627,63.65026492,222.8882294,4.903261662,0
2011,7,2,23,22,29.62587533,972.5830078,66.72571101,223.9891052,4.881874561,0
2011,7,3,0,22,29.01525926,972.1809692,69.77970278,224.9714966,4.79071331,0
2011,7,3,1,23,28.48006575,971.8818359,72.90010174,225.5754395,4.675527573,0
2011,7,3,2,23,28.00654383,971.6956177,75.75591323,225.890686,4.615992069,0
2011,7,3,3,23,27.58944042,972.0333252,78.49729517,226.6778717,4.464634418,0
2011,7,3,4,23,27.19636727,972.538269,80.96418713,228.3099823,4.230875015,0
2011,7,3,5,23,27.0386486,973.1300659,82.19769534,230.2983856,3.975538731,0
2011,7,3,6,23,28.44253924,974.0089722,76.07712179,232.4926147,3.744702816,35
2011,7,3,7,23,30.79991545,974.4660034,65.1280484,236.1959076,3.925959349,184
2011,7,3,8,23,33.04235893,974.6987305,56.29054181,236.2884674,3.779310226,384
2011,7,3,9,23,34.6633443,974.5092773,51.16965922,231.0673676,3.538727045,562
2011,7,3,10,22,36.16353386,974.0071411,46.22843708,225.3457489,3.413931847,677
2011,7,3,11,22,37.77171145,973.1897583,40.93254532,222.544342,3.339339972,777
2011,7,3,12,21,39.2478647,972.3405762,35.85682695,222.4125671,3.300306082,885
2011,7,3,13,20,40.12703575,971.4766846,32.5704196,223.3036652,3.292023659,915
2011,7,3,14,19,40.37842172,970.9102173,30.86500187,226.9246979,3.332104921,833
2011,7,3,15,19,39.85530175,970.6119995,30.63660357,231.2646942,3.410600662,648
2011,7,3,16,19,38.65726469,970.9041748,32.06418132,234.1748352,3.515725613,470
2011,7,3,17,19,36.97357073,971.1647339,35.05873071,233.683075,3.636295319,271
2011,7,3,18,19,34.95085449,972.2296753,41.02920979,230.1668091,3.720452547,88
2011,7,3,19,20,33.57307691,973.1703491,46.65431123,226.0740051,4.055544853,0
2011,7,3,20,20,32.54730674,973.7982788,50.46190293,221.2119141,4.416460037,0
2011,7,3,21,21,31.58174309,974.3186646,54.88967532,217.6354065,4.610696316,0
2011,7,3,22,21,30.61979549,974.9042969,59.67290461,217.2482605,4.593841553,0
2011,7,3,23,22,29.80178031,974.7649536,63.90130514,219.3600311,4.446904182,0
2011,7,4,0,22,29.10845978,974.5123291,67.66164491,222.0498047,4.247647762,0
2011,7,4,1,22,28.53175659,974.1471558,70.88043567,224.6386719,3.995154619,0
2011,7,4,2,22,28.11512578,974.2149048,73.191469,228.9482574,3.909203291,0
2011,7,4,3,22,27.81193348,974.1755371,75.05360786,234.211853,3.883210182,0
2011,7,4,4,23,27.5391015,974.4915161,76.71916389,238.2554169,3.841552734,0
2011,7,4,5,23,27.49144238,974.9655762,77.50376338,240.6738892,3.820423841,0
2011,7,4,6,23,29.0343788,975.9440918,71.0534043,242.2453156,3.810981274,34
2011,7,4,7,22,31.55747496,976.3221436,60.01564763,245.3574219,4.220802307,178
2011,7,4,8,22,33.78439385,976.7871094,52.01967621,246.9740753,4.115694046,377
2011,7,4,9,22,35.56141011,976.4065552,46.78194437,246.5934448,3.807421207,562
2011,7,4,10,22,37.2107908,975.8443604,41.81519749,245.4151306,3.588392735,697
2011,7,4,11,21,38.96534338,975.2420654,36.49425891,244.1773224,3.413886547,812
2011,7,4,12,20,40.29719963,974.1184082,32.16297116,243.6376953,3.285041809,790
2011,7,4,13,19,41.24323249,973.3004761,28.98505051,244.3655701,3.139980316,817
2011,7,4,14,19,41.69774025,972.7670288,27.20705514,247.0448761,2.821205139,774
2011,7,4,15,18,41.43683315,972.4638672,26.77632709,250.4700775,2.432471275,634
2011,7,4,16,18,40.33051678,972.5907593,28.01464272,250.9981689,2.118788719,470
2011,7,4,17,18,38.63130289,973.2293701,30.67843735,244.5757599,1.897900462,289
2011,7,4,18,19,36.66450196,973.9304199,37.16010772,230.1639862,2.052293777,93
2011,7,4,19,20,35.24591479,974.6022339,41.70485781,219.7802582,2.64165616,0
2011,7,4,20,19,34.54737809,975.3065186,42.31934604,215.078949,3.338025331,0
2011,7,4,21,20,33.50865004,975.487854,45.85286012,215.2275238,3.94039011,0
2011,7,4,22,20,32.35936026,975.4306641,51.21051716,217.0723267,4.260409355,0
2011,7,4,23,21,31.31774446,975.3343506,56.43849195,218.5883942,4.27523756,0
2011,7,5,0,21,30.40657374,974.8934937,60.65244534,220.5252838,4.077916622,0
2011,7,5,1,22,29.78255056,974.798584,63.63328936,223.9353943,3.800725222,0
2011,7,5,2,22,29.3427719,974.7009277,65.67599707,227.7814789,3.655497074,0
2011,7,5,3,22,28.99738329,974.8665161,67.30256599,232.3092346,3.577617168,0
2011,7,5,4,22,28.70288301,975.3496094,69.02718079,237.4426727,3.505212784,0
2011,7,5,5,22,28.70260738,975.7025757,69.54164731,241.7716522,3.336211681,0
2011,7,5,6,22,30.37092317,976.520752,63.09507821,245.7532959,3.180302858,37
2011,7,5,7,22,32.83271088,976.7926636,54.25521894,251.5293884,3.056484222,192
2011,7,5,8,22,34.96078843,976.8063354,48.13737455,257.9138794,2.59833622,399
2011,7,5,9,22,36.72263694,976.793396,43.1383582,264.9777832,2.196210146,591
2011,7,5,10,21,38.04229045,976.1430054,39.72489142,270.0856323,1.936662674,775
2011,7,5,11,21,38.60597737,975.4558105,37.88014273,276.0955811,1.753700256,880
2011,7,5,12,21,38.68241123,974.5916748,37.0695346,285.368042,1.578110218,926
2011,7,5,13,21,38.35232733,974.1591797,37.21403088,295.9516296,1.390292883,840
2011,7,5,14,20,37.89627868,973.4904175,37.54464693,314.9205627,1.138121843,490
2011,7,5,15,20,37.23536172,973.4955444,38.86282926,348.203949,1.011563182,518
2011,7,5,16,20,36.43267657,973.6065674,40.64462456,23.98361969,1.212589145,458
2011,7,5,17,21,35.40141139,973.7696533,44.63729737,48.99752808,1.552925944,293
2011,7,5,18,23,34.25546073,974.3151245,52.48541454,67.20146179,1.884022951,64
2011,7,5,19,23,33.33549485,974.8109741,55.89236366,83.37405396,2.169011593,0
2011,7,5,20,23,32.7234235,975.0094604,58.53378585,98.57998657,2.305488586,0
2011,7,5,21,23,32.14872363,975.3922729,61.17707569,113.536293,2.179015875,0
2011,7,5,22,23,31.67678511,975.1453857,63.40442141,130.7843628,1.902605057,0
2011,7,5,23,23,31.25691441,974.6625366,65.28373029,151.2791443,1.612483025,0
2011,7,6,0,24,30.86319079,974.1102905,67.00380727,175.8274078,1.323993921,0
2011,7,6,1,23,30.52165421,973.4065552,68.00051628,206.3303833,1.123432636,0
2011,7,6,2,23,30.16769334,973.1544189,68.65159526,226.7111664,1.26551497,0
2011,7,6,3,23,29.88650252,973.3204956,67.55895734,234.6601563,1.438042164,0
2011,7,6,4,23,29.60050793,973.7023926,68.75425294,237.9248962,1.523482203,0
2011,7,6,5,22,29.56041549,974.6273804,67.48597075,237.4953003,1.598987699,0
2011,7,6,6,22,30.23813916,975.5059204,63.20160332,234.8589783,1.672991514,21
2011,7,6,7,22,31.6331037,975.7902222,57.16344917,241.2443085,1.788227439,87
2011,7,6,8,21,32.81116578,976.0684814,52.09372727,255.0969086,1.871602774,255
2011,7,6,9,22,34.28385339,975.7432861,49.5925363,273.5340576,1.853225112,591
2011,7,6,10,22,35.43089905,975.2941895,48.31616299,294.4322205,1.862995028,768
2011,7,6,11,23,35.4905184,974.8034058,48.61191941,312.5454407,2.008344412,873
2011,7,6,12,22,35.22740012,973.9354248,49.15189974,326.2838135,2.216309547,918
2011,7,6,13,22,34.85154375,973.1287231,49.69206503,333.6108093,2.448101997,674
2011,7,6,14,22,34.76888459,972.3384399,49.7203361,340.7921143,2.666941881,677
2011,7,6,15,22,34.43802174,972.140625,49.81814361,347.7401428,2.821017027,577
2011,7,6,16,22,34.19407635,972.4042969,50.28742443,356.7258606,2.737179041,490
2011,7,6,17,22,33.49938199,972.1401978,53.64510909,6.406394958,2.218947172,134
2011,7,6,18,24,32.65273846,972.6369019,61.42282076,17.71552277,1.61539042,25
2011,7,6,19,25,32.0276289,973.0047607,67.76627621,30.54085159,1.198728204,0
2011,7,6,20,25,31.56521855,972.93927,68.81866913,38.76037216,0.799994648,0
2011,7,6,21,26,31.31683828,973.0193481,77.60118426,47.40199661,0.410612971,0
2011,7,6,22,25,30.47974627,972.6555176,74.15175849,49.192379,0.067344643,0
2011,7,6,23,25,30.2006075,972.2062378,77.483522,229.4790344,0.420239061,0
2011,7,7,0,25,29.53853704,971.6576538,77.65977969,241.541153,0.849437952,0
2011,7,7,1,25,29.30285948,971.4403687,80.86585925,250.6545105,1.257154465,0
2011,7,7,2,23,28.90552814,971.2327881,74.61038531,253.7599182,1.504144311,0
2011,7,7,3,23,28.84989891,971.0908203,73.64377364,254.8697662,1.641590357,0
2011,7,7,4,24,28.49223101,971.5575562,77.99479478,255.9601593,1.651641011,0
2011,7,7,5,24,28.59172519,972.0880127,78.67733223,253.3849945,1.518110752,0
2011,7,7,6,24,29.47851689,972.6046143,73.00959827,247.9722595,1.28125751,32
2011,7,7,7,23,32.34727954,972.9300537,61.47637567,256.5933533,1.200725675,120
2011,7,7,8,23,34.64706166,972.986084,53.35961087,273.6873779,1.224050641,386
2011,7,7,9,24,35.73926198,972.9894409,51.34892191,284.126709,1.407003999,599
2011,7,7,10,24,35.37623704,972.8776245,52.93412897,296.9060669,1.553981662,768
2011,7,7,11,24,34.96382397,972.2472534,54.10304919,302.2191772,1.636160135,874
2011,7,7,12,24,35.32498803,971.6971436,53.27097252,306.4751587,1.543086767,919
2011,7,7,13,24,35.08863941,971.7095337,54.01202577,317.1088867,1.24028194,896
2011,7,7,14,24,35.05413129,971.1237183,53.75194176,325.6558838,0.955305815,240
2011,7,7,15,24,34.58987493,971.0150757,55.13919685,352.2659912,0.737612963,410
2011,7,7,16,24,33.99768334,971.0617065,57.26767604,32.48370361,0.411150277,490
2011,7,7,17,25,33.41044289,971.1786499,62.78862716,125.2464294,0.384465694,293
2011,7,7,18,25,32.52064443,972.0045776,68.56724958,165.0157013,0.767777503,97
2011,7,7,19,24,31.88651393,972.6530762,66.58507231,178.0402374,1.283894062,0
2011,7,7,20,25,31.22782473,973.1981201,70.54028532,186.1317596,1.991695642,0
2011,7,7,21,25,30.49083203,973.5887451,72.63526754,193.8562317,2.680878639,0
2011,7,7,22,25,29.68953399,973.6212158,77.00575823,201.6627197,3.198124647,0
2011,7,7,23,25,28.95180773,973.1011353,82.13056565,210.1142273,3.567539692,0
2011,7,8,0,25,28.33235126,972.6539917,86.33424131,217.8283844,3.840568304,0
2011,7,8,1,25,27.90918567,972.5474854,88.94095119,223.718277,4.058572292,0
2011,7,8,2,25,27.64836042,972.4215698,89.94990964,227.8587036,4.023997307,0
2011,7,8,3,25,27.45673286,972.338562,90.33086172,229.5200195,3.812784195,0
2011,7,8,4,25,27.31037358,972.8814697,89.98960689,228.4966278,3.57633543,0
2011,7,8,5,25,27.2750649,973.493103,89.04040317,226.2210388,3.329403877,0
2011,7,8,6,25,28.08211043,974.1936646,84.35509609,224.0739441,3.041808367,31
2011,7,8,7,24,29.62795383,974.7682495,75.76109622,226.2290192,2.969263077,178
2011,7,8,8,24,31.17100195,975.031311,68.80331474,231.4087524,2.867757797,355
2011,7,8,9,24,32.09323488,975.2849121,64.85989406,235.5814667,2.728773832,595
2011,7,8,10,24,32.74770072,975.3108521,62.68971267,239.077301,2.66918993,767
2011,7,8,11,24,32.99736276,974.8861694,62.31365728,242.8143768,2.61390686,872
2011,7,8,12,24,33.01271595,974.1505737,62.77552997,246.3666229,2.578756809,917
2011,7,8,13,25,32.8120118,973.6969604,64.06601937,248.0676422,2.44622016,705
2011,7,8,14,25,32.69918513,973.7522583,65.07629142,243.7864685,2.00454998,819
2011,7,8,15,25,32.21131011,973.5802002,66.86732561,232.9026337,1.630058289,684
2011,7,8,16,25,31.48440611,973.5500488,69.39285468,219.1837311,1.557853222,425
2011,7,8,17,25,30.70554598,973.6744995,73.12513803,204.6632385,1.739973307,164
2011,7,8,18,25,29.81315729,974.3062134,78.09428064,194.8521729,2.055437803,49
2011,7,8,19,25,29.13324896,974.6156006,81.24893989,190.9617157,2.331798553,0
2011,7,8,20,25,28.58496396,974.6871948,83.48375342,196.095932,2.5416224,0
2011,7,8,21,25,28.10228543,974.6253052,85.05194737,203.5559082,2.72468257,0
2011,7,8,22,25,27.6866857,974.336792,86.01499256,209.1892853,2.898030043,0
2011,7,8,23,24,27.28424689,973.8154297,86.88739351,213.9210358,3.053103685,0
2011,7,9,0,24,26.94143927,973.5524902,87.60026253,217.6096497,3.089864969,0
2011,7,9,1,24,26.58733246,973.0309448,88.76184445,220.5553894,2.965017796,0
2011,7,9,2,24,26.32548983,973.1192017,89.7731561,226.047287,2.619570017,0
2011,7,9,3,24,26.11943031,973.4577637,90.79745183,234.7572632,2.262090921,0
2011,7,9,4,24,25.93293255,974.0838013,91.89734998,242.4277496,2.028724194,0
2011,7,9,5,24,25.92708168,974.5665283,92.55562451,245.1087646,1.882209063,0
2011,7,9,6,24,26.96201656,975.1792603,88.18588726,244.172287,1.823246479,36
2011,7,9,7,24,28.63137559,975.3468628,79.98529473,245.7774658,1.924465299,172
2011,7,9,8,24,30.10155781,975.4102783,73.35630239,245.4473724,1.945086837,400
2011,7,9,9,24,31.06479836,975.3158569,70.00204075,244.6937866,1.987199903,464
2011,7,9,10,24,31.74465022,975.0239868,67.51893088,246.3875122,2.019754648,767
2011,7,9,11,24,32.19580092,974.1923828,65.78008217,249.6833801,2.104744434,726
2011,7,9,12,24,32.31555488,973.6219482,64.9802425,252.4416504,2.246249437,919
2011,7,9,13,24,32.08630962,973.0792847,65.42964105,257.4309692,2.481189251,863
2011,7,9,14,24,31.78162478,972.7263794,66.08805491,261.9229736,2.668046474,656
2011,7,9,15,24,31.2488729,972.7966919,67.58702807,264.3859253,2.761820078,684
2011,7,9,16,24,30.68986497,972.8945923,69.22971372,263.4700012,2.80119133,490
2011,7,9,17,24,30.05379812,973.3460693,72.61743328,256.9100342,2.717869759,293
2011,7,9,18,24,29.29512597,973.7442627,77.08469957,244.5753937,2.773796558,93
2011,7,9,19,24,28.75351718,974.3982544,79.4447671,233.5619812,3.105623007,0
2011,7,9,20,24,28.30484891,974.5256958,81.12984515,226.2282562,3.43931365,0
2011,7,9,21,24,27.82144983,974.4015503,83.26237656,222.4707184,3.72157073,0
2011,7,9,22,24,27.41442489,974.1810913,85.31773718,221.6602478,3.971297741,0
2011,7,9,23,24,26.97235993,973.973877,87.61576407,223.5323944,4.106974125,0
2011,7,10,0,24,26.58805207,973.6568604,89.51628026,226.9156189,4.170463085,0
2011,7,10,1,24,26.25394563,972.8046875,90.98925454,230.041214,4.153031826,0
2011,7,10,2,24,26.015896,972.6812134,92.01977133,233.6904449,3.891971827,0
2011,7,10,3,24,25.88637155,972.9771729,92.48947246,237.0482178,3.548816681,0
2011,7,10,4,24,25.78094363,972.9845581,92.94190461,239.4205475,3.187128782,0
2011,7,10,5,24,25.86578733,973.5353394,92.6611569,240.9469604,2.809272528,0
2011,7,10,6,24,26.80938235,974.2749023,88.10493402,242.2282562,2.478253603,26
2011,7,10,7,24,28.29402296,975.0501099,80.60409897,247.3754883,2.387005091,186
2011,7,10,8,24,29.64752198,975.3180542,74.33399022,250.2721863,2.251063347,257
2011,7,10,9,24,30.55022958,975.145813,70.31073061,249.9032898,2.147895336,457
2011,7,10,10,24,31.2258835,974.5965576,67.29029979,250.8464203,2.137420177,727
2011,7,10,11,24,31.73813775,973.930542,64.71967768,251.5833588,2.185157776,874
2011,7,10,12,24,32.0242305,973.1968384,62.98173433,254.3421936,2.162430763,633
2011,7,10,13,23,32.0689155,972.6972656,61.88432146,257.4511108,2.093994141,540
2011,7,10,14,23,31.97413637,972.5368652,61.32022287,259.8075562,2.110976696,770
2011,7,10,15,23,31.73674662,972.4176636,61.47021292,259.8463135,2.164703369,374
2011,7,10,16,23,31.27292428,972.7930908,62.58500231,254.5878296,2.334487915,263
2011,7,10,17,23,30.61067014,973.3155518,66.00593992,245.2712097,2.578601837,201
2011,7,10,18,23,29.74628977,973.9528198,71.03892227,235.0921783,2.977241755,92
2011,7,10,19,24,29.07679465,974.2819824,74.33178108,228.516037,3.514549494,0
2011,7,10,20,24,28.48655051,974.5099487,77.15917223,224.4441071,3.870014429,0
2011,7,10,21,24,27.8975202,974.6552734,80.08923286,222.7799377,4.103756905,0
2011,7,10,22,24,27.36300261,974.1820679,82.67842149,223.1100159,4.284658432,0
2011,7,10,23,24,26.90911714,973.1550293,84.89216504,224.7496338,4.392858982,0
2011,7,11,0,24,26.5567822,972.519104,86.67028865,227.7511749,4.369887352,0
2011,7,11,1,24,26.29362143,971.9849243,88.44212513,232.0256348,4.199110985,0
2011,7,11,2,24,26.10604321,971.9230347,90.45080644,237.5732727,3.875312328,0
2011,7,11,3,24,26.06605733,972.4434814,91.72303275,244.7684784,3.503976822,0
2011,7,11,4,24,26.05979656,972.9649658,92.52495013,252.230011,3.178718328,0
2011,7,11,5,24,26.22036206,973.7042847,92.26359565,258.1143799,2.875117779,0
2011,7,11,6,25,27.0359382,974.6530151,88.70071728,261.5124512,2.579067469,28
2011,7,11,7,24,28.55741382,975.5221558,80.61472887,268.1058655,2.591878414,190
2011,7,11,8,24,30.13612102,975.6608276,72.67070016,273.9064331,2.586893797,404
2011,7,11,9,24,31.44366932,975.0506592,67.39149376,275.5484619,2.597642899,613
2011,7,11,10,24,32.88223847,974.7283936,61.68125192,276.8190918,2.644113541,770
2011,7,11,11,24,34.09228587,974.0467529,56.6031831,278.8508606,2.696353436,877
2011,7,11,12,23,34.79160081,972.899353,53.41353711,282.753479,2.670414686,924
2011,7,11,13,23,35.20409433,972.0078735,50.84856865,287.1691895,2.652164221,907
2011,7,11,14,23,35.34769724,971.4465332,49.0814156,288.172699,2.518831491,769
2011,7,11,15,22,35.24472834,970.9824829,48.69374647,285.359375,2.32726717,690
2011,7,11,16,22,34.7078671,970.965271,49.65117068,277.6217346,2.155815125,490
2011,7,11,17,22,33.7697489,971.3474731,52.03160186,262.6891479,2.162873745,293
2011,7,11,18,23,32.28112476,971.8720093,59.09183386,242.9231567,2.579231739,101
2011,7,11,19,23,31.06871642,972.1559448,63.83152078,232.6613007,3.238598347,0
2011,7,11,20,23,30.17986971,972.59552,66.77801363,229.2552795,3.716415405,0
2011,7,11,21,23,29.33571072,972.8206787,70.25441066,227.8148346,3.962931871,0
2011,7,11,22,23,28.6700496,972.8870239,73.24679088,227.812088,4.102250576,0
2011,7,11,23,23,28.08108016,972.5252686,75.98932332,229.7957458,4.179286957,0
2011,7,12,0,23,27.59427144,971.8253784,78.06882167,232.5349274,4.198527813,0
2011,7,12,1,23,27.0946118,971.1965332,80.41360865,234.8932343,4.175982952,0
2011,7,12,2,23,26.68356571,970.9075317,82.14580403,237.1901093,3.98644805,0
2011,7,12,3,23,26.30276539,971.126709,84.09091865,238.7682495,3.710734606,0
